,item_count,unique_item_count,total_price,order_date_index,order_date,order_date_weekday,order_time
465,1,1,12.0,8,2015-01-08,Thursday,14:55:23
466,2,2,45.75,8,2015-01-08,Thursday,15:30:10
467,1,1,12.5,8,2015-01-08,Thursday,15:33:13
468,2,2,33.2,8,2015-01-08,Thursday,15:36:12
469,2,2,29.0,8,2015-01-08,Thursday,15:37:18
470,1,1,12.0,8,2015-01-08,Thursday,15:49:13
471,1,1,12.75,8,2015-01-08,Thursday,16:20:26
472,2,2,37.75,8,2015-01-08,Thursday,16:29:50
473,3,3,49.75,8,2015-01-08,Thursday,16:41:27
474,2,2,21.75,8,2015-01-08,Thursday,16:47:48
475,2,2,32.75,8,2015-01-08,Thursday,17:15:17
476,3,3,49.25,8,2015-01-08,Thursday,17:27:56
477,2,2,32.0,8,2015-01-08,Thursday,17:30:04
478,2,2,33.0,8,2015-01-08,Thursday,17:35:56
479,3,2,59.5,8,2015-01-08,Thursday,17:37:03
480,1,1,12.5,8,2015-01-08,Thursday,17:41:31
481,2,2,21.75,8,2015-01-08,Thursday,17:41:37
482,3,3,49.25,8,2015-01-08,Thursday,17:52:42
483,4,4,60.25,8,2015-01-08,Thursday,17:54:05
484,2,2,38.2,8,2015-01-08,Thursday,18:02:54
485,1,1,16.75,8,2015-01-08,Thursday,18:07:31
486,1,1,12.5,8,2015-01-08,Thursday,18:15:08
487,3,3,51.0,8,2015-01-08,Thursday,18:30:16
488,1,1,16.0,8,2015-01-08,Thursday,18:46:02
489,1,1,20.75,8,2015-01-08,Thursday,18:48:43
490,3,3,44.0,8,2015-01-08,Thursday,18:49:24
491,4,4,64.5,8,2015-01-08,Thursday,19:01:12
492,3,3,53.0,8,2015-01-08,Thursday,19:06:21
493,1,1,20.75,8,2015-01-08,Thursday,19:31:47
494,4,4,77.45,8,2015-01-08,Thursday,19:38:40
495,2,2,36.75,8,2015-01-08,Thursday,19:42:52
496,2,2,29.0,8,2015-01-08,Thursday,19:46:18
497,1,1,12.0,8,2015-01-08,Thursday,19:49:26
498,1,1,16.5,8,2015-01-08,Thursday,20:02:25
499,4,4,60.7,8,2015-01-08,Thursday,21:10:46
500,1,1,16.0,8,2015-01-08,Thursday,21:46:49
501,3,3,44.0,8,2015-01-08,Thursday,21:51:31
502,1,1,16.75,8,2015-01-08,Thursday,22:26:08
503,2,2,31.5,9,2015-01-09,Friday,11:16:21
504,1,1,20.5,9,2015-01-09,Friday,11:48:18
505,2,2,38.0,9,2015-01-09,Friday,11:55:10
506,1,1,16.0,9,2015-01-09,Friday,12:02:09
507,1,1,12.75,9,2015-01-09,Friday,12:06:03
508,3,3,42.0,9,2015-01-09,Friday,12:13:32
509,1,1,20.75,9,2015-01-09,Friday,12:13:58
510,4,4,69.5,9,2015-01-09,Friday,12:15:03
511,1,1,18.5,9,2015-01-09,Friday,12:18:21
512,1,1,16.75,9,2015-01-09,Friday,12:19:24
513,4,4,70.7,9,2015-01-09,Friday,12:22:48
514,1,1,12.0,9,2015-01-09,Friday,12:26:47
515,2,2,41.0,9,2015-01-09,Friday,13:07:37
516,2,2,40.75,9,2015-01-09,Friday,13:09:09
517,1,1,16.0,9,2015-01-09,Friday,13:09:11
518,3,3,45.0,9,2015-01-09,Friday,13:11:25
519,1,1,12.5,9,2015-01-09,Friday,13:15:20
520,1,1,20.75,9,2015-01-09,Friday,13:22:33
521,1,1,12.75,9,2015-01-09,Friday,13:43:07
522,13,11,212.9,9,2015-01-09,Friday,14:09:33
523,1,1,16.5,9,2015-01-09,Friday,14:42:14
524,2,2,29.0,9,2015-01-09,Friday,14:51:35
525,1,1,15.25,9,2015-01-09,Friday,15:08:46
526,2,2,39.25,9,2015-01-09,Friday,15:10:13
527,2,2,38.7,9,2015-01-09,Friday,15:23:37
528,1,1,16.0,9,2015-01-09,Friday,15:27:21
529,4,3,60.25,9,2015-01-09,Friday,15:31:01
530,2,2,37.0,9,2015-01-09,Friday,15:43:01
531,2,1,33.0,9,2015-01-09,Friday,15:58:10
532,2,2,33.25,9,2015-01-09,Friday,16:14:28
533,3,3,64.75,9,2015-01-09,Friday,16:28:43
534,2,2,41.5,9,2015-01-09,Friday,16:43:32
535,1,1,16.0,9,2015-01-09,Friday,17:08:47
536,2,2,44.4,9,2015-01-09,Friday,17:18:50
537,3,3,43.25,9,2015-01-09,Friday,17:23:52
538,1,1,20.75,9,2015-01-09,Friday,17:44:04
539,3,3,55.5,9,2015-01-09,Friday,17:51:34
540,1,1,20.75,9,2015-01-09,Friday,17:52:41
541,1,1,12.0,9,2015-01-09,Friday,18:07:47
542,2,2,37.25,9,2015-01-09,Friday,18:08:06
543,3,3,52.75,9,2015-01-09,Friday,18:23:59
544,2,2,32.25,9,2015-01-09,Friday,18:31:04
545,4,4,66.5,9,2015-01-09,Friday,18:46:28
546,1,1,12.0,9,2015-01-09,Friday,18:47:27
547,1,1,12.0,9,2015-01-09,Friday,18:49:23
548,1,1,16.5,9,2015-01-09,Friday,19:06:09
549,2,2,32.75,9,2015-01-09,Friday,19:06:34
550,2,2,32.0,9,2015-01-09,Friday,19:12:59
551,4,4,71.2,9,2015-01-09,Friday,19:26:24
552,3,3,49.5,9,2015-01-09,Friday,19:31:25
553,1,1,20.25,9,2015-01-09,Friday,20:14:47
554,2,2,28.75,9,2015-01-09,Friday,20:15:51
555,2,2,23.25,9,2015-01-09,Friday,20:18:25
556,2,2,43.45,9,2015-01-09,Friday,20:23:12
557,2,2,24.75,9,2015-01-09,Friday,20:30:06
558,1,1,13.25,9,2015-01-09,Friday,20:51:10
559,1,1,12.0,9,2015-01-09,Friday,21:10:16
560,2,2,32.5,9,2015-01-09,Friday,21:13:48
561,1,1,12.5,9,2015-01-09,Friday,21:47:56
562,1,1,16.75,9,2015-01-09,Friday,22:04:05
563,2,2,32.25,9,2015-01-09,Friday,22:19:03
564,3,3,45.25,9,2015-01-09,Friday,22:32:32
565,1,1,12.75,10,2015-01-10,Saturday,12:11:19
566,1,1,20.75,10,2015-01-10,Saturday,12:21:19
567,11,10,184.25,10,2015-01-10,Saturday,12:27:47
568,1,1,20.25,10,2015-01-10,Saturday,12:28:53
569,3,3,41.5,10,2015-01-10,Saturday,12:37:10
570,2,2,36.75,10,2015-01-10,Saturday,13:13:59
571,1,1,12.0,10,2015-01-10,Saturday,13:14:47
572,1,1,16.75,10,2015-01-10,Saturday,13:15:32
573,2,2,34.5,10,2015-01-10,Saturday,13:39:33
574,1,1,16.75,10,2015-01-10,Saturday,13:40:54
575,4,4,72.25,10,2015-01-10,Saturday,13:41:04
576,3,3,40.75,10,2015-01-10,Saturday,13:44:22
577,2,2,36.25,10,2015-01-10,Saturday,13:45:00
578,5,5,86.25,10,2015-01-10,Saturday,13:48:49
579,1,1,12.0,10,2015-01-10,Saturday,13:51:19
580,2,2,30.0,10,2015-01-10,Saturday,13:56:01
581,1,1,20.25,10,2015-01-10,Saturday,14:13:01
582,1,1,20.25,10,2015-01-10,Saturday,14:24:14
583,1,1,20.75,10,2015-01-10,Saturday,14:33:19
584,2,2,24.75,10,2015-01-10,Saturday,15:05:29
585,2,2,43.9,10,2015-01-10,Saturday,15:58:42
586,2,2,32.75,10,2015-01-10,Saturday,16:09:57
587,2,2,33.25,10,2015-01-10,Saturday,16:32:36
588,1,1,12.75,10,2015-01-10,Saturday,16:33:36
589,3,3,40.5,10,2015-01-10,Saturday,17:12:39
590,1,1,18.5,10,2015-01-10,Saturday,17:23:39
591,3,3,51.45,10,2015-01-10,Saturday,17:32:54
592,3,3,48.0,10,2015-01-10,Saturday,17:41:55
593,2,2,41.5,10,2015-01-10,Saturday,17:48:57
594,1,1,20.25,10,2015-01-10,Saturday,17:50:19
595,2,2,37.0,10,2015-01-10,Saturday,18:12:28
596,2,2,23.5,10,2015-01-10,Saturday,18:24:07
597,3,3,53.75,10,2015-01-10,Saturday,18:32:36
598,1,1,20.75,10,2015-01-10,Saturday,18:34:14
599,1,1,20.75,10,2015-01-10,Saturday,18:34:27
600,4,4,61.95,10,2015-01-10,Saturday,18:53:52
601,3,3,49.25,10,2015-01-10,Saturday,18:58:19
602,1,1,20.75,10,2015-01-10,Saturday,19:02:27
603,1,1,16.0,10,2015-01-10,Saturday,19:03:11
604,2,2,29.0,10,2015-01-10,Saturday,19:13:29
605,2,2,38.0,10,2015-01-10,Saturday,19:23:51
606,1,1,15.25,10,2015-01-10,Saturday,19:27:18
607,3,3,54.0,10,2015-01-10,Saturday,19:36:16
608,4,4,62.5,10,2015-01-10,Saturday,19:36:33
609,1,1,17.95,10,2015-01-10,Saturday,19:39:32
610,2,2,27.25,10,2015-01-10,Saturday,19:51:02
611,4,4,72.75,10,2015-01-10,Saturday,19:58:10
612,4,4,65.5,10,2015-01-10,Saturday,19:58:15
613,1,1,12.0,10,2015-01-10,Saturday,20:10:44
614,1,1,20.75,10,2015-01-10,Saturday,20:12:33
615,2,2,35.25,10,2015-01-10,Saturday,20:14:03
616,2,2,36.75,10,2015-01-10,Saturday,20:20:10
617,2,2,37.5,10,2015-01-10,Saturday,20:27:26
618,2,2,33.0,10,2015-01-10,Saturday,20:31:14
619,1,1,20.5,10,2015-01-10,Saturday,20:41:58
620,4,4,66.0,10,2015-01-10,Saturday,20:45:45
621,4,4,75.2,10,2015-01-10,Saturday,20:49:29
622,2,2,37.25,10,2015-01-10,Saturday,20:57:41
623,2,2,37.25,10,2015-01-10,Saturday,21:21:21
624,2,2,32.75,10,2015-01-10,Saturday,21:22:44
625,2,2,36.75,10,2015-01-10,Saturday,21:50:23
626,2,2,30.75,10,2015-01-10,Saturday,21:55:12
627,2,2,36.5,10,2015-01-10,Saturday,22:18:35
628,4,4,57.25,10,2015-01-10,Saturday,22:47:17
629,4,4,70.0,10,2015-01-10,Saturday,22:48:39
630,1,1,12.25,11,2015-01-11,Sunday,11:42:08
631,1,1,15.25,11,2015-01-11,Sunday,11:44:36
632,1,1,12.0,11,2015-01-11,Sunday,11:44:52
633,3,3,56.25,11,2015-01-11,Sunday,11:51:45
634,1,1,15.25,11,2015-01-11,Sunday,12:14:15
635,11,10,155.75,11,2015-01-11,Sunday,12:18:31
636,1,1,16.0,11,2015-01-11,Sunday,12:34:44
637,2,2,36.5,11,2015-01-11,Sunday,12:44:10
638,1,1,20.25,11,2015-01-11,Sunday,12:49:26
639,1,1,14.5,11,2015-01-11,Sunday,13:23:21
640,3,3,45.5,11,2015-01-11,Sunday,13:28:08
641,4,4,61.75,11,2015-01-11,Sunday,13:37:46
642,4,4,78.5,11,2015-01-11,Sunday,13:40:00
643,1,1,16.0,11,2015-01-11,Sunday,13:43:19
644,2,2,37.25,11,2015-01-11,Sunday,13:52:52
645,2,2,28.75,11,2015-01-11,Sunday,14:03:45
646,2,2,31.25,11,2015-01-11,Sunday,14:07:26
647,1,1,10.5,11,2015-01-11,Sunday,14:07:35
648,2,2,30.45,11,2015-01-11,Sunday,14:17:17
649,4,4,54.0,11,2015-01-11,Sunday,14:29:23
650,1,1,12.5,11,2015-01-11,Sunday,14:34:05
651,3,3,41.5,11,2015-01-11,Sunday,14:49:35
652,4,4,54.0,11,2015-01-11,Sunday,16:03:38
653,1,1,12.75,11,2015-01-11,Sunday,16:18:23
654,3,3,57.0,11,2015-01-11,Sunday,16:34:07
655,1,1,16.5,11,2015-01-11,Sunday,16:43:33
656,2,2,41.0,11,2015-01-11,Sunday,16:44:49
657,2,2,32.75,11,2015-01-11,Sunday,16:45:47
658,3,3,44.5,11,2015-01-11,Sunday,16:55:24
659,2,2,36.75,11,2015-01-11,Sunday,16:56:39
660,2,2,29.25,11,2015-01-11,Sunday,17:09:36
661,1,1,12.0,11,2015-01-11,Sunday,17:18:14
662,2,2,33.25,11,2015-01-11,Sunday,17:21:49
663,1,1,17.95,11,2015-01-11,Sunday,17:29:14
664,3,3,52.25,11,2015-01-11,Sunday,17:35:14
665,2,2,28.75,11,2015-01-11,Sunday,17:42:23
666,1,1,16.5,11,2015-01-11,Sunday,17:42:25
667,2,2,21.75,11,2015-01-11,Sunday,18:13:08
668,4,4,74.0,11,2015-01-11,Sunday,18:13:12
669,2,2,40.75,11,2015-01-11,Sunday,18:40:44
670,2,2,28.5,11,2015-01-11,Sunday,18:46:25
671,1,1,12.75,11,2015-01-11,Sunday,19:18:42
672,2,2,36.75,11,2015-01-11,Sunday,19:18:46
673,2,2,37.5,11,2015-01-11,Sunday,19:28:13
674,4,4,65.5,11,2015-01-11,Sunday,19:33:05
675,1,1,20.5,11,2015-01-11,Sunday,19:33:19
676,2,2,36.25,11,2015-01-11,Sunday,19:44:57
677,1,1,20.75,11,2015-01-11,Sunday,19:51:09
678,4,3,61.0,11,2015-01-11,Sunday,19:52:49
679,4,4,79.4,11,2015-01-11,Sunday,20:31:02
680,2,2,29.0,11,2015-01-11,Sunday,21:07:30
681,1,1,20.75,11,2015-01-11,Sunday,21:29:50
682,1,1,20.75,12,2015-01-12,Monday,11:38:15
683,3,3,50.0,12,2015-01-12,Monday,11:39:08
684,1,1,17.95,12,2015-01-12,Monday,12:01:23
685,1,1,20.75,12,2015-01-12,Monday,12:11:46
686,1,1,12.0,12,2015-01-12,Monday,12:13:07
687,1,1,16.75,12,2015-01-12,Monday,12:21:09
688,2,2,37.25,12,2015-01-12,Monday,12:26:41
689,2,2,37.5,12,2015-01-12,Monday,12:33:22
690,1,1,12.5,12,2015-01-12,Monday,12:42:10
691,1,1,20.75,12,2015-01-12,Monday,12:45:53
692,2,2,33.5,12,2015-01-12,Monday,12:53:37
693,4,4,60.75,12,2015-01-12,Monday,13:04:24
694,3,3,50.75,12,2015-01-12,Monday,13:30:47
695,1,1,12.75,12,2015-01-12,Monday,13:33:06
696,2,2,29.0,12,2015-01-12,Monday,13:49:40
697,2,2,28.5,12,2015-01-12,Monday,13:58:56
698,3,3,50.25,12,2015-01-12,Monday,14:08:16
699,1,1,9.75,12,2015-01-12,Monday,14:27:03
700,5,5,81.65,12,2015-01-12,Monday,14:31:13
701,2,2,23.0,12,2015-01-12,Monday,14:33:39
702,2,2,25.0,12,2015-01-12,Monday,14:38:35
703,1,1,12.5,12,2015-01-12,Monday,15:08:01
704,2,2,36.5,12,2015-01-12,Monday,15:28:25
705,3,3,45.25,12,2015-01-12,Monday,15:31:00
706,2,2,33.25,12,2015-01-12,Monday,15:39:04
707,3,3,58.25,12,2015-01-12,Monday,15:41:32
708,1,1,17.95,12,2015-01-12,Monday,15:52:44
709,1,1,12.75,12,2015-01-12,Monday,15:53:56
710,4,4,74.75,12,2015-01-12,Monday,15:59:52
711,4,4,71.75,12,2015-01-12,Monday,16:21:10
712,1,1,21.0,12,2015-01-12,Monday,16:22:18
713,2,2,30.5,12,2015-01-12,Monday,16:31:56
714,4,4,63.5,12,2015-01-12,Monday,16:55:08
715,3,3,45.0,12,2015-01-12,Monday,17:05:33
716,1,1,12.0,12,2015-01-12,Monday,17:06:05
717,2,2,37.5,12,2015-01-12,Monday,17:24:44
718,2,2,37.5,12,2015-01-12,Monday,17:46:30
719,2,2,32.75,12,2015-01-12,Monday,17:52:27
720,4,4,67.25,12,2015-01-12,Monday,17:53:59
721,2,2,32.75,12,2015-01-12,Monday,18:17:15
722,2,2,33.0,12,2015-01-12,Monday,18:20:58
723,2,2,30.5,12,2015-01-12,Monday,18:21:04
724,4,3,69.5,12,2015-01-12,Monday,18:24:47
725,4,4,70.25,12,2015-01-12,Monday,18:33:14
726,1,1,12.25,12,2015-01-12,Monday,18:34:25
727,1,1,12.25,12,2015-01-12,Monday,18:44:57
728,3,3,45.5,12,2015-01-12,Monday,18:53:17
729,3,3,44.75,12,2015-01-12,Monday,19:20:41
730,1,1,16.5,12,2015-01-12,Monday,19:22:00
731,2,2,28.25,12,2015-01-12,Monday,19:27:47
732,1,1,20.25,12,2015-01-12,Monday,19:30:17
733,4,4,63.75,12,2015-01-12,Monday,19:57:36
734,1,1,9.75,12,2015-01-12,Monday,20:00:30
735,3,3,38.25,12,2015-01-12,Monday,20:35:34
736,2,2,30.5,12,2015-01-12,Monday,21:35:14
737,2,2,33.5,13,2015-01-13,Tuesday,11:31:34
738,1,1,16.75,13,2015-01-13,Tuesday,12:16:47
739,1,1,12.0,13,2015-01-13,Tuesday,12:19:38
740,15,13,280.95,13,2015-01-13,Tuesday,12:29:51
741,1,1,16.0,13,2015-01-13,Tuesday,12:49:09
742,1,1,20.75,13,2015-01-13,Tuesday,12:53:01
743,1,1,20.5,13,2015-01-13,Tuesday,13:08:32
744,1,1,16.5,13,2015-01-13,Tuesday,13:34:48
745,7,7,120.75,13,2015-01-13,Tuesday,13:36:53
746,2,2,36.75,13,2015-01-13,Tuesday,13:41:13
747,3,3,53.25,13,2015-01-13,Tuesday,14:15:02
748,1,1,18.5,13,2015-01-13,Tuesday,14:27:31
749,1,1,12.5,13,2015-01-13,Tuesday,14:29:23
750,1,1,14.5,13,2015-01-13,Tuesday,14:48:09
751,4,4,58.75,13,2015-01-13,Tuesday,15:07:35
752,2,2,23.0,13,2015-01-13,Tuesday,15:19:25
753,4,4,59.75,13,2015-01-13,Tuesday,15:22:11
754,2,2,35.25,13,2015-01-13,Tuesday,15:47:56
755,2,2,31.5,13,2015-01-13,Tuesday,15:50:49
756,3,3,41.25,13,2015-01-13,Tuesday,15:55:11
757,4,4,69.75,13,2015-01-13,Tuesday,16:10:34
758,2,2,27.25,13,2015-01-13,Tuesday,16:14:43
759,1,1,20.25,13,2015-01-13,Tuesday,16:14:56
760,1,1,12.75,13,2015-01-13,Tuesday,16:27:40
761,2,2,28.75,13,2015-01-13,Tuesday,16:30:20
762,4,4,87.5,13,2015-01-13,Tuesday,16:36:36
763,1,1,16.0,13,2015-01-13,Tuesday,16:38:57
764,2,2,42.0,13,2015-01-13,Tuesday,16:39:39
765,4,4,58.0,13,2015-01-13,Tuesday,17:11:41
766,3,3,49.5,13,2015-01-13,Tuesday,17:21:45
767,1,1,20.5,13,2015-01-13,Tuesday,17:21:48
768,1,1,23.65,13,2015-01-13,Tuesday,17:23:34
769,1,1,14.75,13,2015-01-13,Tuesday,17:43:17
770,2,2,33.0,13,2015-01-13,Tuesday,17:44:13
771,2,2,29.0,13,2015-01-13,Tuesday,17:59:32
772,1,1,16.75,13,2015-01-13,Tuesday,18:07:59
773,2,2,33.5,13,2015-01-13,Tuesday,18:18:15
774,2,2,32.75,13,2015-01-13,Tuesday,18:31:07
775,4,4,66.75,13,2015-01-13,Tuesday,18:42:12
776,3,2,53.5,13,2015-01-13,Tuesday,18:50:43
777,2,2,36.75,13,2015-01-13,Tuesday,19:10:20
778,4,4,64.5,13,2015-01-13,Tuesday,19:18:08
779,4,4,69.25,13,2015-01-13,Tuesday,19:19:58
780,2,2,32.5,13,2015-01-13,Tuesday,20:12:49
781,4,4,78.25,13,2015-01-13,Tuesday,20:31:17
782,2,2,41.0,13,2015-01-13,Tuesday,20:36:27
783,3,3,52.75,13,2015-01-13,Tuesday,21:17:08
784,1,1,16.0,13,2015-01-13,Tuesday,21:39:41
785,2,2,37.25,14,2015-01-14,Wednesday,11:28:44
786,1,1,18.5,14,2015-01-14,Wednesday,11:35:30
787,2,2,37.5,14,2015-01-14,Wednesday,11:45:30
788,1,1,12.25,14,2015-01-14,Wednesday,11:46:19
789,1,1,20.25,14,2015-01-14,Wednesday,11:51:37
790,2,2,39.25,14,2015-01-14,Wednesday,12:07:30
791,2,2,26.5,14,2015-01-14,Wednesday,12:23:54
792,8,7,141.7,14,2015-01-14,Wednesday,12:37:48
793,1,1,20.75,14,2015-01-14,Wednesday,12:38:27
794,1,1,16.0,14,2015-01-14,Wednesday,12:39:16
795,1,1,18.5,14,2015-01-14,Wednesday,12:42:17
796,1,1,16.0,14,2015-01-14,Wednesday,12:43:09
797,3,3,49.0,14,2015-01-14,Wednesday,12:50:01
798,4,4,59.0,14,2015-01-14,Wednesday,12:50:30
799,3,3,44.25,14,2015-01-14,Wednesday,12:51:29
800,8,6,122.0,14,2015-01-14,Wednesday,12:54:35
801,13,12,226.75,14,2015-01-14,Wednesday,13:10:53
802,2,2,23.25,14,2015-01-14,Wednesday,13:23:47
803,1,1,16.5,14,2015-01-14,Wednesday,13:37:51
804,1,1,12.5,14,2015-01-14,Wednesday,13:42:01
805,2,2,26.75,14,2015-01-14,Wednesday,14:07:52
806,1,1,20.75,14,2015-01-14,Wednesday,14:12:22
807,1,1,12.0,14,2015-01-14,Wednesday,14:15:29
808,2,1,41.5,14,2015-01-14,Wednesday,14:15:32
809,1,1,10.5,14,2015-01-14,Wednesday,14:26:17
810,1,1,16.75,14,2015-01-14,Wednesday,14:48:30
811,1,1,16.0,14,2015-01-14,Wednesday,14:48:56
812,2,2,26.75,14,2015-01-14,Wednesday,15:37:45
813,2,2,33.5,14,2015-01-14,Wednesday,16:09:29
814,2,2,32.25,14,2015-01-14,Wednesday,16:21:23
815,1,1,20.5,14,2015-01-14,Wednesday,16:38:00
816,2,2,41.0,14,2015-01-14,Wednesday,17:04:08
817,4,4,66.0,14,2015-01-14,Wednesday,17:10:38
818,3,3,43.5,14,2015-01-14,Wednesday,17:15:50
819,2,2,29.0,14,2015-01-14,Wednesday,17:21:39
820,2,2,41.5,14,2015-01-14,Wednesday,17:24:09
821,1,1,18.5,14,2015-01-14,Wednesday,17:37:26
822,1,1,25.5,14,2015-01-14,Wednesday,17:38:53
823,3,3,54.0,14,2015-01-14,Wednesday,17:42:17
824,4,4,74.0,14,2015-01-14,Wednesday,17:53:41
825,2,2,30.75,14,2015-01-14,Wednesday,18:06:06
826,3,3,56.75,14,2015-01-14,Wednesday,18:06:14
827,2,2,37.25,14,2015-01-14,Wednesday,18:09:48
828,2,2,41.5,14,2015-01-14,Wednesday,18:23:55
829,4,4,57.5,14,2015-01-14,Wednesday,18:27:42
830,3,3,42.25,14,2015-01-14,Wednesday,18:38:17
831,4,4,73.75,14,2015-01-14,Wednesday,18:38:20
832,1,1,16.5,14,2015-01-14,Wednesday,18:47:06
833,2,2,24.0,14,2015-01-14,Wednesday,19:07:45
834,4,4,63.25,14,2015-01-14,Wednesday,19:25:16
835,4,4,66.75,14,2015-01-14,Wednesday,19:56:01
836,4,4,72.45,14,2015-01-14,Wednesday,20:08:08
837,1,1,16.5,14,2015-01-14,Wednesday,20:12:27
838,3,3,49.25,14,2015-01-14,Wednesday,20:33:57
839,2,1,40.5,14,2015-01-14,Wednesday,20:40:40
840,1,1,20.75,14,2015-01-14,Wednesday,20:46:12
841,1,1,20.75,14,2015-01-14,Wednesday,20:57:40
842,3,3,41.0,14,2015-01-14,Wednesday,21:09:39
843,1,1,16.5,14,2015-01-14,Wednesday,21:32:21
844,1,1,16.0,14,2015-01-14,Wednesday,21:36:58
845,4,4,76.25,14,2015-01-14,Wednesday,21:42:56
846,2,2,39.25,14,2015-01-14,Wednesday,22:16:24
847,1,1,12.5,15,2015-01-15,Thursday,11:37:03
848,1,1,12.0,15,2015-01-15,Thursday,11:56:46
849,4,4,61.5,15,2015-01-15,Thursday,12:08:30
850,3,3,55.45,15,2015-01-15,Thursday,12:15:35
851,1,1,20.75,15,2015-01-15,Thursday,12:20:22
852,1,1,16.75,15,2015-01-15,Thursday,12:33:51
853,1,1,12.5,15,2015-01-15,Thursday,12:36:39
854,2,2,30.5,15,2015-01-15,Thursday,12:51:19
855,5,5,80.0,15,2015-01-15,Thursday,12:56:54
856,1,1,20.75,15,2015-01-15,Thursday,12:59:20
857,1,1,12.0,15,2015-01-15,Thursday,13:01:53
858,3,3,49.25,15,2015-01-15,Thursday,13:03:42
859,4,4,65.5,15,2015-01-15,Thursday,13:05:13
860,2,2,28.75,15,2015-01-15,Thursday,13:07:53
861,1,1,20.75,15,2015-01-15,Thursday,13:08:44
862,1,1,16.75,15,2015-01-15,Thursday,13:10:45
863,1,1,16.75,15,2015-01-15,Thursday,13:12:29
864,9,9,152.5,15,2015-01-15,Thursday,14:04:23
865,1,1,12.0,15,2015-01-15,Thursday,14:10:00
866,1,1,16.5,15,2015-01-15,Thursday,14:18:09
867,2,2,27.0,15,2015-01-15,Thursday,14:19:28
868,1,1,16.5,15,2015-01-15,Thursday,14:27:25
869,2,2,37.25,15,2015-01-15,Thursday,14:31:43
870,2,2,33.25,15,2015-01-15,Thursday,14:38:31
871,1,1,12.75,15,2015-01-15,Thursday,14:45:22
872,1,1,16.5,15,2015-01-15,Thursday,14:48:37
873,1,1,12.5,15,2015-01-15,Thursday,15:06:15
874,2,2,31.75,15,2015-01-15,Thursday,15:20:36
875,1,1,16.75,15,2015-01-15,Thursday,15:23:21
876,3,3,44.0,15,2015-01-15,Thursday,15:27:03
877,1,1,17.95,15,2015-01-15,Thursday,15:32:59
878,1,1,16.75,15,2015-01-15,Thursday,16:05:58
879,3,3,41.25,15,2015-01-15,Thursday,16:12:57
880,2,2,25.0,15,2015-01-15,Thursday,16:19:26
881,2,2,29.25,15,2015-01-15,Thursday,16:40:04
882,3,3,49.25,15,2015-01-15,Thursday,16:44:46
883,4,4,51.75,15,2015-01-15,Thursday,16:56:05
884,1,1,10.5,15,2015-01-15,Thursday,16:57:15
885,4,4,70.25,15,2015-01-15,Thursday,16:57:55
886,3,3,53.25,15,2015-01-15,Thursday,17:05:35
887,2,2,31.75,15,2015-01-15,Thursday,17:13:58
888,2,2,28.75,15,2015-01-15,Thursday,17:14:27
889,1,1,20.75,15,2015-01-15,Thursday,17:27:51
890,1,1,14.75,15,2015-01-15,Thursday,17:32:25
891,1,1,20.75,15,2015-01-15,Thursday,17:43:34
892,2,2,38.2,15,2015-01-15,Thursday,18:04:29
893,1,1,17.95,15,2015-01-15,Thursday,18:15:22
894,1,1,12.0,15,2015-01-15,Thursday,18:17:26
895,3,3,47.0,15,2015-01-15,Thursday,18:18:11
896,2,2,39.25,15,2015-01-15,Thursday,18:27:28
897,3,3,52.75,15,2015-01-15,Thursday,18:53:07
898,1,1,12.0,15,2015-01-15,Thursday,18:56:49
899,2,2,46.25,15,2015-01-15,Thursday,19:06:14
900,2,2,25.0,15,2015-01-15,Thursday,19:09:51
901,1,1,12.0,15,2015-01-15,Thursday,19:16:11
902,1,1,20.75,15,2015-01-15,Thursday,19:21:00
903,3,3,62.0,15,2015-01-15,Thursday,19:27:22
904,2,2,27.75,15,2015-01-15,Thursday,20:07:01
905,3,3,49.5,15,2015-01-15,Thursday,20:12:06
906,2,2,33.25,15,2015-01-15,Thursday,20:51:59
907,1,1,12.25,15,2015-01-15,Thursday,20:54:32
908,2,2,33.25,15,2015-01-15,Thursday,21:42:32
909,3,3,50.0,16,2015-01-16,Friday,11:19:25
910,3,3,44.75,16,2015-01-16,Friday,11:25:40
911,2,2,24.75,16,2015-01-16,Friday,11:36:00
912,1,1,14.5,16,2015-01-16,Friday,11:39:48
913,1,1,12.5,16,2015-01-16,Friday,11:55:24
914,1,1,16.0,16,2015-01-16,Friday,12:14:22
915,8,8,124.25,16,2015-01-16,Friday,12:20:22
916,4,4,77.5,16,2015-01-16,Friday,12:30:09
917,1,1,20.75,16,2015-01-16,Friday,12:34:15
918,1,1,12.0,16,2015-01-16,Friday,13:06:04
919,1,1,20.5,16,2015-01-16,Friday,13:11:15
920,2,2,32.75,16,2015-01-16,Friday,13:16:55
921,2,2,41.5,16,2015-01-16,Friday,13:18:32
922,3,3,49.5,16,2015-01-16,Friday,13:19:43
923,2,2,28.0,16,2015-01-16,Friday,13:23:29
924,2,2,36.0,16,2015-01-16,Friday,13:27:57
925,1,1,20.25,16,2015-01-16,Friday,13:42:47
926,4,4,63.75,16,2015-01-16,Friday,13:51:38
927,9,9,134.75,16,2015-01-16,Friday,13:59:21
928,2,2,41.5,16,2015-01-16,Friday,14:14:40
929,1,1,18.5,16,2015-01-16,Friday,14:24:45
930,3,3,43.5,16,2015-01-16,Friday,15:00:11
